seq_ID,seq_start,seq_end,gene1
MT3_1932,1,323,g3559
MT3_1932,476,1063,g3560
MT3_1932,2483,4906,g3561
MT3_1933,1,1213,g3562
MT3_1934,44,434,g3563
MT3_1934,975,3065,g3564
MT3_1934,3540,4451,g3565
MT3_1934,4916,5487,g3566
MT3_1935,452,2167,g3567
MT3_1935,3001,5523,g3568
MT3_1935,6464,8362,g3569
MT3_1936,3473,7466,g3570
MT3_1937,1422,3853,g3571
MT3_1938,1,2416,g3572
MT3_1938,2757,4487,g3573
MT3_1939,3298,6116,g3574
MT3_1940,1,2568,g3575
MT3_1940,3978,4566,g3576
MT3_1941,126,1998,g3577
MT3_1941,2451,3871,g3578
MT3_1942,529,1894,g3579
MT3_1942,3099,5290,g3580
MT3_1943,1,511,g3581
MT3_1943,1230,2025,g3582
MT3_1943,2773,3669,g3583
MT3_1944,1291,2362,g3584
MT3_1945,420,1985,g3585
MT3_1946,5914,6600,g3586
MT3_1948,2322,3404,g3587
MT3_1949,1,793,g3588
MT3_1949,1318,2565,g3589
MT3_1949,2764,3459,g3590
MT3_1949,4436,5197,g3591
MT3_1949,6017,6730,g3592
MT3_1950,1,991,g3593
MT3_1950,1906,2703,g3594
MT3_1952,1,1637,g3595
MT3_1952,3313,3601,g3596
MT3_1953,1,593,g3597
MT3_1953,2026,2907,g3598
MT3_1953,3246,3877,g3599
MT3_1953,4397,4765,g3600
MT3_1954,1,499,g3601
MT3_1954,891,2234,g3602
MT3_1954,2622,3183,g3603
MT3_1955,956,4417,g3604
MT3_1955,5489,6512,g3605
MT3_1957,1,1230,g3606
MT3_1957,2718,3444,g3607
MT3_1957,4773,6046,g3608
MT3_1959,1,3241,g3609
MT3_1959,5451,5986,g3610
MT3_1961,1,1583,g3611
MT3_1961,1899,3216,g3612
MT3_1962,1210,3211,g3613
MT3_1963,91,3153,g3614
MT3_1964,1,1890,g3615
MT3_1965,1,614,g3616
MT3_1965,2725,3554,g3617
MT3_1966,1581,3669,g3618
MT3_1966,4248,5585,g3619
MT3_1966,6081,7187,g3620
MT3_1966,7784,8443,g3621
MT3_1967,1,196,g3622
MT3_1968,1,2721,g3623
MT3_1968,3232,4487,g3624
MT3_1969,743,1648,g3625
MT3_1972,1,1318,g3626
MT3_1972,2369,3870,g3627
MT3_1972,5424,6608,g3628
MT3_1973,292,1531,g3629
MT3_1973,1590,3197,g3630
MT3_1974,1153,1473,g3631
MT3_1974,2042,2877,g3632
MT3_1975,1,2611,g3633
MT3_1976,1,3564,g3634
MT3_1978,1032,1813,g3635
MT3_1979,642,1055,g3636
MT3_1979,1741,2436,g3637
MT3_1980,4318,4914,g3638
MT3_1980,5626,6504,g3639
MT3_1981,1535,3619,g3640
MT3_1981,3991,4710,g3641
MT3_1982,341,1819,g3642
MT3_1982,3220,3999,g3643
MT3_1983,1,1182,g3644
MT3_1983,1903,3582,g3645
MT3_1984,419,1153,g3646
MT3_1985,2225,5967,g3647
MT3_1986,20,1108,g3648
MT3_1986,1846,2868,g3649
MT3_1986,3046,4746,g3650
MT3_1987,411,3611,g3651
MT3_1987,4117,5165,g3652
MT3_1987,5586,5822,g3653
MT3_1988,98,2140,g3654
MT3_1988,2424,3365,g3655
MT3_1988,3920,4899,g3656
MT3_1989,1,2154,g3657
MT3_1989,2325,3548,g3658
MT3_1990,1269,3908,g3659
MT3_1990,4075,4441,g3660
MT3_1991,1,1467,g3661
MT3_1991,2961,4744,g3662
MT3_1991,4964,5707,g3663
MT3_1992,144,1281,g3664
MT3_1992,2737,3375,g3665
MT3_1992,4631,6930,g3666
MT3_1993,542,1501,g3667
MT3_1993,1736,6541,g3668
MT3_1994,798,2657,g3669
MT3_1995,1,878,g3670
MT3_1995,4151,5386,g3671
MT3_1996,1259,3238,g3672
MT3_1996,6505,7622,g3673
MT3_1996,8030,9151,g3674
MT3_1996,10763,11309,g3675
MT3_1998,325,2108,g3676
MT3_1998,3803,5486,g3677
MT3_1998,5867,7127,g3678
MT3_1998,7742,9502,g3679
MT3_1998,9662,10903,g3680
MT3_1998,11458,11684,g3681
MT3_1999,724,4109,g3682
MT3_1999,4964,6269,g3683
MT3_1999,6727,8452,g3684
MT3_2000,887,3344,g3685
MT3_2001,1,1315,g3686
MT3_2001,2690,3673,g3687
MT3_2001,3959,4990,g3688
MT3_2002,2416,4091,g3689
MT3_2003,1,2461,g3690
MT3_2003,3194,5317,g3691
MT3_2004,196,1308,g3692
MT3_2004,1978,4030,g3693
MT3_2005,265,1443,g3694
MT3_2005,1903,2658,g3695
MT3_2006,1,1167,g3696
MT3_2006,2163,2897,g3697
MT3_2006,3393,4185,g3698
MT3_2006,4708,5683,g3699
MT3_2007,7015,8460,g3700
MT3_2008,1,476,g3701
MT3_2008,1207,1663,g3702
MT3_2009,1,898,g3703
MT3_2009,1902,2849,g3704
MT3_2010,1,972,g3705
MT3_2012,1605,4475,g3706
MT3_2012,5715,6859,g3707
MT3_2013,1,1275,g3708
MT3_2013,2538,3364,g3709
MT3_2014,1,561,g3710
MT3_2014,3769,5541,g3711
MT3_2015,1198,3594,g3712
MT3_2016,624,2629,g3713
MT3_2016,5612,6768,g3714
MT3_2017,2538,4149,g3715
MT3_2018,625,1965,g3716
MT3_2018,2841,3891,g3717
MT3_2019,184,1174,g3718
MT3_2019,1873,3627,g3719
MT3_2020,1,702,g3720
MT3_2020,1349,2963,g3721
MT3_2020,3746,4977,g3722
MT3_2021,1,3886,g3723
MT3_2021,4464,4877,g3724
MT3_2023,3852,4742,g3725
MT3_2024,6237,7990,g3726
MT3_2025,602,1993,g3727
MT3_2025,2674,3679,g3728
MT3_2025,4470,5497,g3729
MT3_2027,165,2263,g3730
MT3_2027,3052,4510,g3731
MT3_2028,83,832,g3732
MT3_2028,1284,2856,g3733
MT3_2028,3318,4173,g3734
MT3_2029,1,558,g3735
MT3_2029,1328,3142,g3736
MT3_2030,1,1606,g3737
MT3_2030,2537,4456,g3738
MT3_2031,1,612,g3739
MT3_2032,1085,2389,g3740
MT3_2033,1,1395,g3741
MT3_2034,1123,6293,g3742
MT3_2035,1,415,g3743
MT3_2035,1303,4334,g3744
MT3_2036,1,228,g3745
MT3_2036,919,5491,g3746
MT3_2037,1,1201,g3747
MT3_2037,2249,3093,g3748
MT3_2038,53,1282,g3749
MT3_2038,2240,3064,g3750
MT3_2039,4495,4884,g3751
MT3_2039,5673,7579,g3752
MT3_2040,1,508,g3753
MT3_2040,2264,3042,g3754
MT3_2041,1,819,g3755
MT3_2042,230,1544,g3756
MT3_2042,5307,5864,g3757
MT3_2042,6304,7269,g3758
MT3_2042,7433,7735,g3759
MT3_2043,2513,4319,g3760
MT3_2044,873,2866,g3761
MT3_2044,3108,3442,g3762
MT3_2045,256,1024,g3763
MT3_2045,1321,2681,g3764
MT3_2045,3380,6054,g3765
MT3_2047,165,687,g3766
MT3_2047,2472,5705,g3767
MT3_2047,5766,8057,g3768
MT3_2048,2888,3701,g3769
MT3_2049,489,2918,g3770
MT3_2050,1,315,g3771
MT3_2051,818,3154,g3772
MT3_2051,3777,6658,g3773
MT3_2052,1,322,g3774
MT3_2052,3736,4004,g3775
MT3_2053,278,3124,g3776
MT3_2053,5937,6996,g3777
MT3_2054,1,433,g3778
MT3_2054,973,2514,g3779
MT3_2055,1929,3014,g3780
MT3_2056,1,677,g3781
MT3_2056,2362,4071,g3782
MT3_2056,5294,6675,g3783
MT3_2057,1,585,g3784
MT3_2057,2191,2579,g3785
MT3_2057,3341,3988,g3786
MT3_2058,541,1434,g3787
MT3_2058,1566,2832,g3788
MT3_2058,3453,4544,g3789
MT3_2058,4648,6300,g3790
MT3_2058,7232,7942,g3791
MT3_2059,1282,1863,g3792
MT3_2059,2510,6248,g3793
MT3_2060,23,367,g3794
MT3_2060,473,1180,g3795
MT3_2060,3338,3868,g3796
MT3_2060,12228,13953,g3797
MT3_2061,535,1019,g3798
MT3_2061,1630,2490,g3799
MT3_2062,1,2878,g3800
MT3_2063,452,1288,g3801
MT3_2063,2256,3875,g3802
MT3_2063,5704,7737,g3803
MT3_2063,10017,10896,g3804
MT3_2064,1337,2271,g3805
MT3_2065,1096,2182,g3806
MT3_2066,2763,3216,g3807
MT3_2067,3218,3692,g3808
MT3_2068,1,2127,g3809
MT3_2068,4031,4615,g3810
MT3_2069,81,1244,g3811
MT3_2069,2083,3447,g3812
MT3_2070,1822,3779,g3813
MT3_2070,5226,5537,g3814
MT3_2071,1,1566,g3815
MT3_2071,2380,3940,g3816
MT3_2071,4167,5251,g3817
MT3_2072,1,464,g3818
MT3_2072,1765,2415,g3819
MT3_2072,4378,5103,g3820
MT3_2073,1,4664,g3821
MT3_2074,1,269,g3822
MT3_2074,480,2121,g3823
MT3_2075,1,1690,g3824
MT3_2075,2066,2671,g3825
MT3_2076,945,1412,g3826
MT3_2076,2908,4003,g3827
MT3_2076,5296,6286,g3828
MT3_2076,11154,12515,g3829
MT3_2076,12793,13457,g3830
MT3_2076,15220,16337,g3831
MT3_2076,16874,18164,g3832
MT3_2077,1,979,g3833
MT3_2078,319,1421,g3834
MT3_2078,2588,3576,g3835
MT3_2079,407,2907,g3836
MT3_2080,309,533,g3837
MT3_2080,3078,3993,g3838
MT3_2081,13,1392,g3839
MT3_2081,2856,10224,g3840
MT3_2082,270,2000,g3841
MT3_2082,2143,3133,g3842
MT3_2082,3542,4782,g3843
MT3_2083,471,1280,g3844
MT3_2084,474,1826,g3845
MT3_2085,1,1494,g3846
MT3_2085,1923,3887,g3847
MT3_2086,2362,3592,g3848
MT3_2087,2452,3930,g3849
MT3_2087,4239,5258,g3850
MT3_2088,271,1155,g3851
MT3_2088,2802,5293,g3852
MT3_2088,5438,5689,g3853
MT3_2089,403,2942,g3854
MT3_2090,1,327,g3855
MT3_2090,816,2339,g3856
MT3_2090,3566,6721,g3857
MT3_2091,356,973,g3858
MT3_2092,1247,2629,g3859
MT3_2093,444,1286,g3860
MT3_2094,363,1415,g3861
MT3_2094,1825,3060,g3862
MT3_2095,505,2956,g3863
MT3_2095,3520,6967,g3864
MT3_2097,966,5319,g3865
MT3_2097,5739,6237,g3866
MT3_2098,1053,3131,g3867
MT3_2099,1,851,g3868
MT3_2099,1127,3059,g3869
MT3_2100,2597,3106,g3870
MT3_2100,4323,5826,g3871
MT3_2101,844,3012,g3872
MT3_2102,5003,5317,g3873
MT3_2103,50,3541,g3874
MT3_2104,1,2884,g3875
MT3_2104,3235,5598,g3876
MT3_2105,1,637,g3877
MT3_2105,1550,2493,g3878
MT3_2105,3525,3728,g3879
MT3_2106,1,2110,g3880
MT3_2106,3152,4313,g3881
MT3_2106,5030,6751,g3882
MT3_2109,497,3381,g3883
MT3_2110,1,1192,g3884
MT3_2110,1222,2103,g3885
MT3_2111,25,1274,g3886
MT3_2111,2093,5122,g3887
MT3_2111,5316,6932,g3888
MT3_2112,37,1005,g3889
MT3_2112,1541,7242,g3890
MT3_2113,514,3305,g3891
MT3_2114,1,223,g3892
MT3_2114,994,1980,g3893
MT3_2115,1,4279,g3894
MT3_2115,6135,9502,g3895
MT3_2115,10695,10934,g3896
MT3_2116,1116,2790,g3897
MT3_2117,1960,4886,g3898
MT3_2118,1227,4283,g3899
MT3_2119,1,1454,g3900
MT3_2120,2206,5021,g3901
MT3_2121,1,2082,g3902
MT3_2122,1,1992,g3903
MT3_2122,3251,5146,g3904
MT3_2122,5856,6452,g3905
MT3_2123,1,5208,g3906
MT3_2124,346,1495,g3907
MT3_2124,4444,6166,g3908
MT3_2124,8088,8497,g3909
MT3_2125,1,333,g3910
MT3_2125,713,2749,g3911
MT3_2125,3810,5504,g3912
MT3_2125,8407,11440,g3913
MT3_2126,479,1330,g3914
MT3_2126,2523,4510,g3915
MT3_2126,4706,5206,g3916
MT3_2127,1,478,g3917
MT3_2127,1739,3708,g3918
MT3_2128,193,909,g3919
MT3_2128,1356,1937,g3920
MT3_2128,2083,2994,g3921
MT3_2129,930,2041,g3922
MT3_2129,2333,2763,g3923
MT3_2129,5333,6865,g3924
MT3_2130,2235,3083,g3925
MT3_2131,1,630,g3926
MT3_2131,1573,2582,g3927
MT3_2131,2901,4177,g3928
MT3_2132,358,2029,g3929
MT3_2132,2678,4102,g3930
MT3_2133,1708,2773,g3931
MT3_2133,3693,4144,g3932
MT3_2134,1,1662,g3933
MT3_2135,1,2288,g3934
MT3_2136,1,670,g3935
MT3_2136,2834,3542,g3936
MT3_2138,1,3136,g3937
MT3_2139,1611,3425,g3938
MT3_2139,4910,6374,g3939
MT3_2139,6810,7658,g3940
MT3_2140,630,2424,g3941
MT3_2140,3094,3425,g3942
MT3_2141,3743,4563,g3943
MT3_2142,1493,3046,g3944
MT3_2143,148,1674,g3945
MT3_2143,2816,4212,g3946
MT3_2143,4632,5728,g3947
MT3_2144,1,511,g3948
MT3_2144,1285,2307,g3949
MT3_2144,5108,5856,g3950
MT3_2145,1,1746,g3951
MT3_2146,1124,2328,g3952
MT3_2146,3260,7117,g3953
MT3_2147,286,2188,g3954
MT3_2147,4195,5283,g3955
MT3_2147,6994,8385,g3956
MT3_2148,1,1222,g3957
MT3_2149,2256,3293,g3958
MT3_2150,937,2939,g3959
MT3_2150,3651,5378,g3960
MT3_2150,6017,7939,g3961
MT3_2150,8130,9274,g3962
MT3_2151,678,4551,g3963
MT3_2152,1,1439,g3964
MT3_2153,1655,3121,g3965
MT3_2154,1692,2336,g3966
MT3_2154,2568,3778,g3967
MT3_2155,2173,3413,g3968
MT3_2156,201,982,g3969
MT3_2156,1571,2683,g3970
MT3_2157,1,739,g3971
MT3_2158,1,1375,g3972
MT3_2158,1504,2112,g3973
MT3_2159,290,1963,g3974
MT3_2159,2799,5627,g3975
MT3_2159,6186,7094,g3976
MT3_2159,7729,9366,g3977
MT3_2160,553,1256,g3978
MT3_2160,2084,6273,g3979
MT3_2161,1674,2984,g3980
MT3_2162,76,512,g3981
MT3_2162,2305,3548,g3982
MT3_2162,3744,4991,g3983
MT3_2162,6327,7037,g3984
MT3_2162,8311,9702,g3985
MT3_2163,104,1393,g3986
MT3_2164,1,901,g3987
MT3_2164,2006,2894,g3988
MT3_2164,3999,4412,g3989
MT3_2165,2711,3500,g3990
MT3_2165,3759,5029,g3991
MT3_2166,373,1649,g3992
MT3_2166,2892,4493,g3993
MT3_2166,6087,6371,g3994
MT3_2167,177,1292,g3995
MT3_2167,1678,2715,g3996
MT3_2168,257,2216,g3997
MT3_2168,2415,3309,g3998
MT3_2168,3708,4429,g3999
MT3_2169,1,201,g4000
MT3_2169,2271,3039,g4001
MT3_2170,770,2335,g4002
MT3_2170,2656,3795,g4003
MT3_2171,963,1455,g4004
MT3_2171,2594,2932,g4005
MT3_2172,696,1954,g4006
MT3_2172,2980,3579,g4007
MT3_2173,1,691,g4008
MT3_2173,2057,3300,g4009
MT3_2173,3635,3813,g4010
MT3_2174,65,839,g4011
MT3_2174,1475,2831,g4012
MT3_2174,3515,4603,g4013
MT3_2175,1,1119,g4014
MT3_2175,1174,2009,g4015
MT3_2175,2585,3647,g4016
MT3_2176,555,5392,g4017
MT3_2177,1,192,g4018
MT3_2177,359,2705,g4019
MT3_2177,3299,5243,g4020
MT3_2177,6579,7175,g4021
MT3_2178,1,727,g4022
MT3_2178,792,2004,g4023
MT3_2179,1,2249,g4024
MT3_2179,2854,4571,g4025
MT3_2179,6768,7781,g4026
MT3_2179,9591,11327,g4027
MT3_2179,11951,13116,g4028
MT3_2180,715,3951,g4029
MT3_2180,4735,5954,g4030
MT3_2180,6435,7961,g4031
MT3_2181,1,971,g4032
MT3_2181,1136,2731,g4033
MT3_2181,3530,5227,g4034
MT3_2182,2335,4718,g4035
MT3_2182,5464,6108,g4036
MT3_2182,6276,6968,g4037
MT3_2182,7665,8933,g4038
MT3_2183,1,1702,g4039
MT3_2183,2179,4276,g4040
MT3_2183,5714,6675,g4041
MT3_2184,1019,3652,g4042
MT3_2185,617,2174,g4043
MT3_2185,2489,3268,g4044
MT3_2185,3778,6580,g4045
MT3_2186,1631,3177,g4046
MT3_2187,1,1185,g4047
MT3_2187,2395,4296,g4048
MT3_2188,1142,2337,g4049
MT3_2188,3061,3677,g4050
MT3_2188,4383,5321,g4051
MT3_2188,5657,6187,g4052
MT3_2188,8284,10389,g4053
MT3_2188,11208,11888,g4054
MT3_2189,1,260,g4055
MT3_2190,1,768,g4056
MT3_2190,2304,4616,g4057
MT3_2190,5459,6328,g4058
MT3_2191,1,1237,g4059
MT3_2191,3745,4184,g4060
MT3_2192,342,1016,g4061
MT3_2193,1,467,g4062
MT3_2193,2333,4638,g4063
MT3_2193,5142,7981,g4064
MT3_2194,3814,5404,g4065
MT3_2194,6176,7618,g4066
MT3_2194,8051,9037,g4067
MT3_2196,1,565,g4068
MT3_2196,974,1334,g4069
MT3_2196,2370,4899,g4070
MT3_2197,377,3135,g4071
MT3_2197,7972,9360,g4072
MT3_2197,10457,10755,g4073
MT3_2198,1,1664,g4074
MT3_2199,1,813,g4075
MT3_2199,1588,3767,g4076
MT3_2200,1,943,g4077
MT3_2200,1302,2619,g4078
MT3_2200,6499,8291,g4079
MT3_2200,10936,12896,g4080
MT3_2201,1903,3382,g4081
MT3_2201,7670,9261,g4082
MT3_2201,9767,11278,g4083
MT3_2201,13678,16615,g4084
MT3_2202,1142,1696,g4085
MT3_2202,2718,3803,g4086
MT3_2202,3944,5031,g4087
MT3_2203,170,3834,g4088
MT3_2205,1952,4059,g4089
MT3_2206,1,934,g4090
MT3_2206,2217,3896,g4091
MT3_2207,853,2589,g4092
MT3_2208,1,2524,g4093
MT3_2209,24,2618,g4094
MT3_2210,509,1561,g4095
MT3_2210,2577,4431,g4096
MT3_2211,1,2033,g4097
MT3_2211,2694,3839,g4098
MT3_2212,1,814,g4099
MT3_2212,3418,4085,g4100
MT3_2213,828,1588,g4101
MT3_2213,2168,4321,g4102
MT3_2214,828,1739,g4103
MT3_2214,1747,2681,g4104
MT3_2214,3410,4215,g4105
MT3_2216,4382,6544,g4106
MT3_2217,638,2965,g4107
MT3_2218,2406,3592,g4108
MT3_2219,1,643,g4109
MT3_2219,1565,2843,g4110
MT3_2220,1,2077,g4111
MT3_2220,2667,3056,g4112
MT3_2221,1,1308,g4113
MT3_2222,195,685,g4114
MT3_2222,1120,2084,g4115
MT3_2223,71,922,g4116
MT3_2223,1554,3609,g4117
MT3_2224,1,497,g4118
MT3_2225,4929,5657,g4119
MT3_2226,873,9495,g4120
MT3_2226,11316,13042,g4121
MT3_2227,666,2125,g4122
MT3_2227,2909,4030,g4123
MT3_2228,1,674,g4124
MT3_2228,1797,3678,g4125
MT3_2228,4231,5412,g4126
MT3_2229,1,1223,g4127
MT3_2229,1544,4824,g4128
MT3_2230,1914,2447,g4129
MT3_2231,434,2240,g4130
MT3_2231,3257,5119,g4131
MT3_2231,5523,8255,g4132
MT3_2232,2654,4318,g4133
MT3_2233,188,1379,g4134
MT3_2233,1689,2246,g4135
MT3_2233,2723,4086,g4136
MT3_2234,1,4737,g4137
MT3_2235,1,844,g4138
MT3_2235,2292,3778,g4139
MT3_2236,346,684,g4140
MT3_2236,1035,1766,g4141
MT3_2236,2745,3731,g4142
MT3_2237,1,588,g4143
MT3_2237,1118,2344,g4144
MT3_2237,2803,4410,g4145
MT3_2238,41,1066,g4146
MT3_2238,2284,5315,g4147
MT3_2238,9514,10959,g4148
MT3_2238,11014,12068,g4149
MT3_2239,172,993,g4150
MT3_2239,1755,2461,g4151
MT3_2239,2877,3969,g4152
MT3_2241,43,2359,g4153
MT3_2241,2591,4247,g4154
MT3_2241,5187,9458,g4155
MT3_2242,1,206,g4156
MT3_2242,295,2094,g4157
MT3_2242,3379,3928,g4158
MT3_2243,940,2343,g4159
MT3_2244,2005,3057,g4160
MT3_2245,1338,2693,g4161
MT3_2245,3004,3786,g4162
MT3_2246,1,404,g4163
MT3_2246,1989,4069,g4164
MT3_2247,3095,4822,g4165
MT3_2248,665,2999,g4166
MT3_2248,3812,6721,g4167
MT3_2249,945,2826,g4168
MT3_2249,4052,4755,g4169
MT3_2251,1,1152,g4170
MT3_2251,1569,2103,g4171
MT3_2251,2552,3215,g4172
MT3_2252,1,534,g4173
MT3_2252,2128,3812,g4174
MT3_2252,4564,6564,g4175
MT3_2253,1,5861,g4176
MT3_2253,6841,7304,g4177
MT3_2254,4589,6600,g4178
MT3_2255,1,2158,g4179
MT3_2255,2950,4323,g4180
MT3_2255,5483,6320,g4181
MT3_2255,7050,11110,g4182
MT3_2256,1,2279,g4183
MT3_2256,2932,4411,g4184
MT3_2257,1522,3437,g4185
MT3_2257,5020,5934,g4186
MT3_2258,1571,2626,g4187
MT3_2259,429,2675,g4188
MT3_2260,1,543,g4189
MT3_2260,786,3135,g4190
MT3_2261,341,2150,g4191
MT3_2264,1,963,g4192
MT3_2264,1737,3284,g4193
MT3_2265,3269,4684,g4194
MT3_2265,5190,6021,g4195
MT3_2266,1180,5250,g4196
MT3_2266,5865,6665,g4197
MT3_2267,1654,2055,g4198
MT3_2267,3056,3826,g4199
MT3_2268,4113,5459,g4200
MT3_2269,1483,2864,g4201
MT3_2270,1,706,g4202
MT3_2270,1150,4227,g4203
MT3_2271,1010,1945,g4204
MT3_2271,4017,4751,g4205
MT3_2273,1421,2227,g4206
MT3_2275,1891,3364,g4207
MT3_2276,1,1427,g4208
MT3_2276,3811,5470,g4209
MT3_2277,1,1171,g4210
MT3_2277,2410,2946,g4211
MT3_2278,1,702,g4212
MT3_2278,1417,1985,g4213
MT3_2278,2346,3228,g4214
MT3_2279,1,1500,g4215
MT3_2279,1568,2714,g4216
MT3_2280,1,811,g4217
MT3_2281,172,820,g4218
MT3_2281,2381,2698,g4219
MT3_2282,8,706,g4220
MT3_2282,1268,2940,g4221
MT3_2283,1,1702,g4222
MT3_2283,1875,2990,g4223
MT3_2284,947,2108,g4224
MT3_2284,3077,6947,g4225
MT3_2284,8375,8704,g4226
MT3_2285,1,2728,g4227
MT3_2286,905,2383,g4228
MT3_2286,2878,3223,g4229
MT3_2287,350,2084,g4230
MT3_2287,2803,3876,g4231
MT3_2288,1,512,g4232
MT3_2288,844,2540,g4233
MT3_2288,3549,3881,g4234
MT3_2289,2355,3112,g4235
MT3_2289,4695,5330,g4236
MT3_2289,6251,7353,g4237
MT3_2289,7437,7826,g4238
MT3_2289,8424,8918,g4239
MT3_2290,805,1628,g4240
MT3_2290,2379,2672,g4241
MT3_2291,456,1466,g4242
MT3_2291,2576,4053,g4243
MT3_2291,5954,7689,g4244
MT3_2291,8273,9649,g4245
MT3_2292,581,1318,g4246
MT3_2292,1715,3311,g4247
MT3_2293,1,1119,g4248
MT3_2293,2036,2705,g4249
MT3_2293,3105,4708,g4250
MT3_2294,213,3999,g4251
MT3_2294,4259,4601,g4252
MT3_2295,1,5342,g4253
MT3_2295,7821,11653,g4254
MT3_2296,1,240,g4255
MT3_2296,1129,2490,g4256
MT3_2298,1,4678,g4257
MT3_2298,4948,5592,g4258
MT3_2299,1,2600,g4259
MT3_2300,1924,3499,g4260
MT3_2301,1,4101,g4261
MT3_2302,1,630,g4262
MT3_2302,2298,4206,g4263
MT3_2303,752,2903,g4264
MT3_2304,104,967,g4265
MT3_2304,2730,4166,g4266
MT3_2305,1028,1764,g4267
MT3_2306,1107,2568,g4268
MT3_2307,1755,2692,g4269
MT3_2307,3270,4397,g4270
MT3_2308,1,2937,g4271
MT3_2308,4250,5360,g4272
MT3_2309,4210,5316,g4273
MT3_2310,1,550,g4274
MT3_2310,6383,7619,g4275
MT3_2310,10428,10845,g4276
MT3_2311,1294,3798,g4277
MT3_2311,5273,6016,g4278
MT3_2311,6478,7599,g4279
MT3_2313,1349,3077,g4280
MT3_2314,1952,3382,g4281
MT3_2314,3794,5083,g4282
MT3_2315,1,1298,g4283
MT3_2316,52,1571,g4284
MT3_2316,1928,3148,g4285
MT3_2317,843,2426,g4286
MT3_2317,2619,3404,g4287
MT3_2318,1,695,g4288
MT3_2318,712,4806,g4289
MT3_2319,1,1589,g4290
MT3_2319,2970,4226,g4291
MT3_2319,5923,6516,g4292
MT3_2320,295,974,g4293
MT3_2320,2870,4614,g4294
MT3_2321,1,1078,g4295
MT3_2321,1502,6382,g4296
MT3_2322,520,1905,g4297
MT3_2322,2057,2800,g4298
MT3_2322,3192,5728,g4299
MT3_2323,27,227,g4300
MT3_2324,402,2051,g4301
MT3_2324,2301,3438,g4302
MT3_2325,229,3397,g4303
MT3_2326,24,614,g4304
MT3_2327,2098,2891,g4305
MT3_2328,189,2034,g4306
MT3_2329,1399,3883,g4307
MT3_2329,4229,5092,g4308
MT3_2329,6288,7253,g4309
MT3_2330,101,1145,g4310
MT3_2330,2166,3164,g4311
MT3_2330,5172,5893,g4312
MT3_2331,1,2088,g4313
MT3_2332,1117,2548,g4314
MT3_2335,482,1898,g4315
MT3_2335,3957,5949,g4316
MT3_2335,6838,7163,g4317
MT3_2335,13680,13994,g4318
MT3_2336,1,534,g4319
MT3_2336,1626,2394,g4320
MT3_2336,3274,4961,g4321
MT3_2337,957,2211,g4322
MT3_2337,3372,5263,g4323
MT3_2337,5378,6806,g4324
MT3_2338,1,2137,g4325
MT3_2340,2189,3291,g4326
MT3_2341,1435,3165,g4327
MT3_2342,1,1318,g4328
MT3_2343,534,1721,g4329
MT3_2343,2153,2761,g4330
MT3_2343,3566,5178,g4331
MT3_2344,1,331,g4332
MT3_2344,461,2872,g4333
MT3_2345,469,2338,g4334
MT3_2345,3159,3344,g4335
MT3_2347,552,1513,g4336
MT3_2347,1692,3112,g4337
MT3_2347,3751,4225,g4338
MT3_2348,486,2233,g4339
MT3_2348,4211,7455,g4340
MT3_2349,1,277,g4341
MT3_2349,4519,5618,g4342
MT3_2350,8,1923,g4343
MT3_2351,3569,6599,g4344
MT3_2351,7417,7776,g4345
MT3_2352,1,617,g4346
MT3_2352,860,3832,g4347
MT3_2352,4489,4937,g4348
MT3_2353,1067,4309,g4349
MT3_2354,1,2390,g4350
MT3_2354,2955,3546,g4351
MT3_2355,2035,4134,g4352
MT3_2356,1523,2611,g4353
MT3_2357,581,2248,g4354
MT3_2358,129,2375,g4355
MT3_2359,776,1538,g4356
MT3_2360,2120,3431,g4357
MT3_2361,1,1053,g4358
MT3_2361,1711,3065,g4359
MT3_2362,839,3525,g4360
MT3_2363,310,1534,g4361
MT3_2363,4368,6019,g4362
MT3_2363,6956,7467,g4363
MT3_2364,1,1520,g4364
MT3_2364,3245,5149,g4365
MT3_2365,1,670,g4366
MT3_2365,1303,2932,g4367
MT3_2366,806,2523,g4368
MT3_2366,3984,4721,g4369
MT3_2366,6746,7117,g4370
MT3_2367,272,1036,g4371
MT3_2367,1338,2454,g4372
MT3_2367,2938,3675,g4373
MT3_2368,4172,4522,g4374
MT3_2369,1,3411,g4375
MT3_2370,1410,4350,g4376
MT3_2371,185,529,g4377
MT3_2372,311,2312,g4378
MT3_2372,3279,4707,g4379
MT3_2373,735,1577,g4380
MT3_2373,1801,2864,g4381
MT3_2373,3235,3985,g4382
MT3_2373,4627,6533,g4383
MT3_2374,2058,3290,g4384
MT3_2374,4095,4577,g4385
MT3_2376,827,2075,g4386
MT3_2376,2395,3828,g4387
MT3_2377,43,4221,g4388
MT3_2378,494,4479,g4389
MT3_2378,6402,8276,g4390
MT3_2379,1927,2717,g4391
MT3_2379,3085,4447,g4392
MT3_2381,1827,4355,g4393
MT3_2382,468,921,g4394
MT3_2382,1902,3074,g4395
MT3_2382,4550,5631,g4396
MT3_2383,156,413,g4397
MT3_2383,603,1685,g4398
MT3_2383,1939,2652,g4399
MT3_2383,3446,3991,g4400
MT3_2384,576,3730,g4401
MT3_2385,671,6724,g4402
MT3_2387,2294,4159,g4403
MT3_2388,1038,2766,g4404
MT3_2388,4719,5054,g4405
