seq_ID,seq_start,seq_end
NODE_583_length_9499_cov_0.695796,1,9499
NODE_584_length_9495_cov_0.710077,1,9495
NODE_585_length_9482_cov_0.847568,1,9482
NODE_586_length_9476_cov_0.770029,1,9476
NODE_587_length_9460_cov_0.781206,1,9460
NODE_588_length_9454_cov_0.860298,1,9454
NODE_589_length_9446_cov_0.854920,1,9446
NODE_590_length_9441_cov_0.834121,1,9441
NODE_592_length_9440_cov_0.817996,1,9440
NODE_591_length_9440_cov_0.830559,1,9440
NODE_594_length_9438_cov_0.813446,1,9438
NODE_593_length_9438_cov_0.923531,1,9438
NODE_595_length_9431_cov_0.879407,1,9431
NODE_596_length_9415_cov_0.881568,1,9415
NODE_597_length_9409_cov_0.769015,1,9409
NODE_598_length_9399_cov_0.863244,1,9399
NODE_599_length_9382_cov_0.854349,1,9382
NODE_600_length_9373_cov_0.772334,1,9373
NODE_601_length_9371_cov_0.860125,1,9371
NODE_602_length_9362_cov_1.008013,1,9362
NODE_603_length_9359_cov_0.816724,1,9359
NODE_604_length_9358_cov_0.801430,1,9358
NODE_605_length_9334_cov_0.752905,1,9334
NODE_606_length_9328_cov_0.947832,1,9328
NODE_607_length_9324_cov_0.923345,1,9324
NODE_608_length_9311_cov_0.759582,1,9311
NODE_609_length_9310_cov_0.845366,1,9310
NODE_610_length_9306_cov_0.845190,1,9306
NODE_612_length_9278_cov_0.745274,1,9278
NODE_611_length_9278_cov_0.781882,1,9278
NODE_613_length_9270_cov_0.748879,1,9270
NODE_614_length_9267_cov_0.875492,1,9267
NODE_615_length_9266_cov_0.902506,1,9266
NODE_616_length_9261_cov_0.770199,1,9261
NODE_617_length_9260_cov_0.840469,1,9260
NODE_618_length_9256_cov_0.831745,1,9256
NODE_619_length_9242_cov_0.845968,1,9242
NODE_620_length_9239_cov_0.855246,1,9239
NODE_621_length_9237_cov_0.672887,1,9237
NODE_622_length_9227_cov_0.793736,1,9227
NODE_623_length_9225_cov_0.791163,1,9225
NODE_624_length_9222_cov_0.842551,1,9222
NODE_625_length_9185_cov_0.721351,1,9185
NODE_626_length_9174_cov_0.802808,1,9174
NODE_628_length_9166_cov_0.921009,1,9166
NODE_627_length_9166_cov_0.926983,1,9166
NODE_629_length_9158_cov_0.916731,1,9158
NODE_630_length_9157_cov_0.811849,1,9157
NODE_631_length_9155_cov_0.837949,1,9155
NODE_632_length_9154_cov_0.843580,1,9154
NODE_633_length_9153_cov_0.781077,1,9153
NODE_634_length_9149_cov_0.844270,1,9149
NODE_635_length_9148_cov_0.890699,1,9148
NODE_636_length_9142_cov_0.860233,1,9142
NODE_637_length_9140_cov_0.862088,1,9140
NODE_638_length_9139_cov_0.716933,1,9139
NODE_639_length_9133_cov_0.786032,1,9133
NODE_640_length_9130_cov_0.821504,1,9130
NODE_641_length_9120_cov_0.932058,1,9120
NODE_642_length_9118_cov_0.919253,1,9118
NODE_643_length_9112_cov_0.812131,1,9112
NODE_644_length_9106_cov_0.932732,1,9106
NODE_645_length_9095_cov_0.824376,1,9095
NODE_646_length_9094_cov_0.949481,1,9094
NODE_647_length_9091_cov_0.752789,1,9091
NODE_648_length_9086_cov_0.852885,1,9086
NODE_649_length_9083_cov_0.916257,1,9083
NODE_650_length_9081_cov_0.844985,1,9081
NODE_651_length_9071_cov_0.839334,1,9071
NODE_652_length_9055_cov_0.899306,1,9055
NODE_653_length_9051_cov_0.947781,1,9051
NODE_654_length_9047_cov_0.827915,1,9047
NODE_655_length_9040_cov_0.802648,1,9040
NODE_656_length_9038_cov_0.864325,1,9038
NODE_657_length_9033_cov_0.897822,1,9033
NODE_659_length_9030_cov_0.704369,1,9030
NODE_658_length_9030_cov_0.824441,1,9030
NODE_660_length_9027_cov_0.728202,1,9027
NODE_661_length_9025_cov_0.881771,1,9025
NODE_662_length_9018_cov_0.832865,1,9018
NODE_663_length_9005_cov_0.935749,1,9005
NODE_664_length_8999_cov_0.746844,1,8999
NODE_665_length_8991_cov_0.828294,1,8991
NODE_666_length_8986_cov_0.845807,1,8986
NODE_667_length_8980_cov_0.779397,1,8980
NODE_668_length_8966_cov_0.877588,1,8966
NODE_669_length_8963_cov_0.825147,1,8963
NODE_670_length_8955_cov_0.756343,1,8955
NODE_671_length_8934_cov_0.923697,1,8934
NODE_672_length_8931_cov_0.824512,1,8931
NODE_673_length_8929_cov_0.886958,1,8929
NODE_674_length_8923_cov_0.936789,1,8923
NODE_675_length_8921_cov_0.962020,1,8921
NODE_676_length_8909_cov_0.776247,1,8909
NODE_677_length_8890_cov_0.854616,1,8890
NODE_678_length_8885_cov_0.816396,1,8885
NODE_679_length_8883_cov_0.756053,1,8883
NODE_680_length_8881_cov_0.801348,1,8881
NODE_681_length_8880_cov_0.883354,1,8880
NODE_682_length_8879_cov_0.832495,1,8879
NODE_684_length_8875_cov_0.737769,1,8875
NODE_683_length_8875_cov_0.911751,1,8875
NODE_685_length_8874_cov_0.910484,1,8874
NODE_686_length_8866_cov_0.789907,1,8866
NODE_687_length_8865_cov_0.913481,1,8865
NODE_688_length_8856_cov_0.923015,1,8856
NODE_689_length_8853_cov_0.826839,1,8853
NODE_690_length_8846_cov_0.834499,1,8846
NODE_691_length_8842_cov_0.808376,1,8842
NODE_692_length_8840_cov_0.853208,1,8840
NODE_693_length_8835_cov_0.823496,1,8835
NODE_696_length_8830_cov_0.787889,1,8830
NODE_695_length_8830_cov_0.864300,1,8830
NODE_694_length_8830_cov_0.885442,1,8830
NODE_697_length_8829_cov_0.825672,1,8829
NODE_700_length_8824_cov_0.831091,1,8824
NODE_699_length_8824_cov_0.915258,1,8824
NODE_698_length_8824_cov_0.959986,1,8824
NODE_702_length_8806_cov_0.818412,1,8806
NODE_701_length_8806_cov_0.897338,1,8806
NODE_703_length_8805_cov_0.876124,1,8805
NODE_704_length_8804_cov_0.798548,1,8804
NODE_705_length_8796_cov_0.749913,1,8796
NODE_706_length_8794_cov_0.847698,1,8794
NODE_707_length_8785_cov_0.816239,1,8785
NODE_709_length_8779_cov_0.850092,1,8779
NODE_708_length_8779_cov_0.893088,1,8779
NODE_710_length_8778_cov_0.839094,1,8778
NODE_711_length_8775_cov_0.879278,1,8775
NODE_712_length_8774_cov_0.880768,1,8774
NODE_713_length_8772_cov_0.824639,1,8772
NODE_715_length_8765_cov_0.656981,1,8765
NODE_714_length_8765_cov_0.836073,1,8765
NODE_717_length_8756_cov_0.802990,1,8756
NODE_716_length_8756_cov_0.806582,1,8756
NODE_718_length_8753_cov_0.807674,1,8753
NODE_720_length_8746_cov_0.822717,1,8746
NODE_719_length_8746_cov_0.972735,1,8746
NODE_721_length_8744_cov_0.892306,1,8744
NODE_722_length_8740_cov_0.956461,1,8740
NODE_723_length_8738_cov_0.851585,1,8738
NODE_724_length_8737_cov_0.855749,1,8737
NODE_725_length_8730_cov_0.840753,1,8730
NODE_727_length_8725_cov_0.833450,1,8725
NODE_726_length_8725_cov_0.856362,1,8725
NODE_728_length_8722_cov_0.818266,1,8722
NODE_729_length_8707_cov_0.816900,1,8707
NODE_730_length_8701_cov_0.873571,1,8701
NODE_731_length_8693_cov_0.844151,1,8693
NODE_732_length_8689_cov_0.764307,1,8689
NODE_733_length_8688_cov_0.920453,1,8688
NODE_734_length_8685_cov_0.909675,1,8685
NODE_735_length_8677_cov_0.677661,1,8677
NODE_736_length_8672_cov_0.893388,1,8672
NODE_738_length_8666_cov_0.821173,1,8666
NODE_737_length_8666_cov_0.852442,1,8666
NODE_739_length_8661_cov_0.913288,1,8661
NODE_740_length_8660_cov_0.878355,1,8660
NODE_741_length_8658_cov_0.889814,1,8658
NODE_742_length_8657_cov_0.780539,1,8657
NODE_743_length_8655_cov_0.913813,1,8655
NODE_744_length_8653_cov_0.871569,1,8653
NODE_745_length_8642_cov_0.861069,1,8642
NODE_747_length_8636_cov_0.846515,1,8636
NODE_746_length_8636_cov_0.900811,1,8636
NODE_748_length_8635_cov_0.792666,1,8635
NODE_749_length_8627_cov_0.967412,1,8627
NODE_750_length_8621_cov_0.897339,1,8621
NODE_751_length_8618_cov_0.703333,1,8618
NODE_753_length_8614_cov_0.795570,1,8614
NODE_752_length_8614_cov_0.907152,1,8614
NODE_754_length_8607_cov_0.887854,1,8607
NODE_755_length_8602_cov_0.825369,1,8602
NODE_757_length_8600_cov_0.788741,1,8600
NODE_756_length_8600_cov_0.790865,1,8600
NODE_758_length_8599_cov_0.738196,1,8599
NODE_759_length_8598_cov_0.867076,1,8598
NODE_761_length_8589_cov_0.767667,1,8589
NODE_760_length_8589_cov_0.921532,1,8589
NODE_762_length_8579_cov_0.782418,1,8579
NODE_763_length_8577_cov_0.823669,1,8577
NODE_764_length_8576_cov_0.768967,1,8576
NODE_765_length_8566_cov_0.957578,1,8566
NODE_766_length_8565_cov_0.752548,1,8565
NODE_767_length_8562_cov_1.014938,1,8562
NODE_768_length_8560_cov_0.815487,1,8560
NODE_769_length_8558_cov_0.922785,1,8558
NODE_770_length_8557_cov_0.719810,1,8557
NODE_771_length_8556_cov_0.829754,1,8556
NODE_772_length_8551_cov_0.905627,1,8551
NODE_773_length_8549_cov_0.945381,1,8549
NODE_774_length_8547_cov_0.750831,1,8547
NODE_775_length_8544_cov_1.019960,1,8544
NODE_776_length_8540_cov_0.868180,1,8540
NODE_777_length_8539_cov_0.770209,1,8539
NODE_778_length_8538_cov_0.715373,1,8538
NODE_779_length_8531_cov_0.893503,1,8531
NODE_780_length_8529_cov_0.784932,1,8529
NODE_781_length_8527_cov_0.768214,1,8527
NODE_782_length_8525_cov_0.876637,1,8525
NODE_783_length_8522_cov_0.766885,1,8522
NODE_784_length_8503_cov_0.821872,1,8503
NODE_785_length_8498_cov_0.775415,1,8498
NODE_786_length_8496_cov_0.827817,1,8496
NODE_789_length_8494_cov_0.824907,1,8494
NODE_788_length_8494_cov_0.853950,1,8494
NODE_787_length_8494_cov_0.862316,1,8494
NODE_791_length_8490_cov_0.812149,1,8490
NODE_792_length_8477_cov_0.917365,1,8477
NODE_793_length_8473_cov_0.976396,1,8473
NODE_795_length_8471_cov_0.853667,1,8471
NODE_794_length_8471_cov_0.928691,1,8471
NODE_790_length_8466_cov_0.814704,1,8466
NODE_796_length_8461_cov_0.772738,1,8461
NODE_798_length_8451_cov_0.811148,1,8451
NODE_797_length_8451_cov_0.913023,1,8451
NODE_799_length_8443_cov_0.949856,1,8443
NODE_800_length_8440_cov_0.872729,1,8440
NODE_802_length_8435_cov_0.831367,1,8435
NODE_801_length_8435_cov_0.947520,1,8435
NODE_803_length_8427_cov_0.760241,1,8427
NODE_804_length_8420_cov_0.748824,1,8420
NODE_806_length_8417_cov_0.639928,1,8417
NODE_805_length_8417_cov_0.778649,1,8417
NODE_807_length_8416_cov_0.858728,1,8416
NODE_808_length_8415_cov_0.860763,1,8415
NODE_809_length_8408_cov_0.877068,1,8408
NODE_810_length_8403_cov_0.888714,1,8403
NODE_811_length_8400_cov_0.755953,1,8400
NODE_813_length_8398_cov_0.802563,1,8398
NODE_812_length_8398_cov_0.875710,1,8398
NODE_814_length_8396_cov_0.789092,1,8396
NODE_815_length_8394_cov_0.845772,1,8394
NODE_817_length_8389_cov_0.881990,1,8389
NODE_816_length_8389_cov_1.030864,1,8389
NODE_818_length_8385_cov_0.873456,1,8385
NODE_820_length_8382_cov_0.783041,1,8382
NODE_819_length_8382_cov_0.801333,1,8382
NODE_821_length_8368_cov_0.963839,1,8368
NODE_822_length_8364_cov_0.868277,1,8364
NODE_823_length_8358_cov_0.817884,1,8358
NODE_824_length_8354_cov_0.801750,1,8354
NODE_825_length_8347_cov_0.956813,1,8347
NODE_826_length_8337_cov_0.988672,1,8337
NODE_827_length_8335_cov_0.809942,1,8335
NODE_828_length_8333_cov_0.910066,1,8333
NODE_829_length_8331_cov_0.876280,1,8331
NODE_830_length_8330_cov_0.751310,1,8330
NODE_831_length_8324_cov_0.828352,1,8324
NODE_832_length_8323_cov_0.698633,1,8323
NODE_834_length_8322_cov_0.699939,1,8322
NODE_833_length_8322_cov_0.900915,1,8322
NODE_835_length_8315_cov_0.827553,1,8315
NODE_836_length_8311_cov_0.951246,1,8311
NODE_837_length_8307_cov_0.784474,1,8307
NODE_838_length_8302_cov_0.867890,1,8302
NODE_839_length_8297_cov_0.927540,1,8297
NODE_842_length_8296_cov_0.847839,1,8296
NODE_841_length_8296_cov_0.854695,1,8296
NODE_840_length_8296_cov_0.864733,1,8296
NODE_843_length_8294_cov_0.946614,1,8294
NODE_844_length_8282_cov_0.801471,1,8282
NODE_845_length_8277_cov_0.794110,1,8277
NODE_848_length_8270_cov_0.767408,1,8270
NODE_847_length_8270_cov_0.797618,1,8270
NODE_846_length_8270_cov_0.929633,1,8270
NODE_850_length_8267_cov_0.827396,1,8267
NODE_849_length_8267_cov_0.947789,1,8267
NODE_851_length_8264_cov_0.748925,1,8264
NODE_852_length_8249_cov_0.740089,1,8249
NODE_853_length_8248_cov_0.842630,1,8248
NODE_854_length_8245_cov_0.840601,1,8245
NODE_855_length_8244_cov_0.933966,1,8244
NODE_856_length_8242_cov_0.882070,1,8242
NODE_857_length_8240_cov_0.924319,1,8240
NODE_858_length_8224_cov_0.838953,1,8224
NODE_860_length_8223_cov_0.819046,1,8223
NODE_859_length_8223_cov_0.928113,1,8223
NODE_861_length_8216_cov_0.822846,1,8216
NODE_862_length_8207_cov_0.748144,1,8207
NODE_863_length_8206_cov_0.828939,1,8206
NODE_864_length_8193_cov_0.819737,1,8193
NODE_865_length_8192_cov_0.705022,1,8192
NODE_867_length_8188_cov_0.876194,1,8188
NODE_866_length_8188_cov_0.917752,1,8188
NODE_868_length_8182_cov_0.992924,1,8182
NODE_869_length_8178_cov_0.913924,1,8178
NODE_870_length_8172_cov_0.812679,1,8172
NODE_871_length_8171_cov_0.805694,1,8171
NODE_872_length_8164_cov_0.913774,1,8164
NODE_873_length_8162_cov_0.675669,1,8162
NODE_874_length_8158_cov_0.788943,1,8158
NODE_875_length_8152_cov_0.933707,1,8152
NODE_876_length_8148_cov_0.895400,1,8148
NODE_877_length_8144_cov_0.814644,1,8144
NODE_878_length_8140_cov_0.940222,1,8140
NODE_879_length_8139_cov_0.699825,1,8139
NODE_880_length_8138_cov_0.821121,1,8138
NODE_881_length_8136_cov_0.798352,1,8136
NODE_882_length_8132_cov_0.764272,1,8132
NODE_883_length_8121_cov_0.817863,1,8121
NODE_884_length_8118_cov_151.363784,1,8118
NODE_885_length_8116_cov_0.771561,1,8116
NODE_887_length_8112_cov_0.837070,1,8112
NODE_886_length_8112_cov_0.968691,1,8112
NODE_888_length_8094_cov_0.903853,1,8094
NODE_889_length_8093_cov_0.904846,1,8093
NODE_892_length_8089_cov_0.798041,1,8089
NODE_891_length_8089_cov_0.915976,1,8089
NODE_890_length_8089_cov_0.973248,1,8089
NODE_893_length_8067_cov_0.825693,1,8067
NODE_894_length_8065_cov_0.812043,1,8065
NODE_895_length_8058_cov_0.745808,1,8058
NODE_897_length_8056_cov_0.844495,1,8056
NODE_896_length_8056_cov_0.862278,1,8056
NODE_898_length_8055_cov_0.825303,1,8055
NODE_899_length_8052_cov_0.816278,1,8052
NODE_900_length_8050_cov_0.931844,1,8050
NODE_901_length_8044_cov_0.804092,1,8044
NODE_902_length_8043_cov_0.769833,1,8043
NODE_904_length_8041_cov_0.755623,1,8041
NODE_903_length_8041_cov_0.826257,1,8041
NODE_905_length_8037_cov_0.841846,1,8037
NODE_906_length_8026_cov_0.917331,1,8026
NODE_907_length_8025_cov_0.710686,1,8025
NODE_909_length_8020_cov_0.776891,1,8020
NODE_908_length_8020_cov_0.893957,1,8020
NODE_910_length_8017_cov_0.822180,1,8017
NODE_911_length_8012_cov_0.940393,1,8012
NODE_912_length_8008_cov_0.830859,1,8008
NODE_913_length_8004_cov_0.794084,1,8004
NODE_914_length_8001_cov_0.816104,1,8001
NODE_915_length_8000_cov_0.887718,1,8000
NODE_916_length_7999_cov_0.763847,1,7999
NODE_917_length_7995_cov_0.850915,1,7995
NODE_918_length_7994_cov_0.757595,1,7994
NODE_919_length_7993_cov_0.878464,1,7993
NODE_920_length_7988_cov_0.826104,1,7988
NODE_922_length_7987_cov_0.840204,1,7987
NODE_921_length_7987_cov_0.848092,1,7987
NODE_923_length_7985_cov_0.826164,1,7985
NODE_924_length_7980_cov_0.843881,1,7980
NODE_925_length_7971_cov_0.846762,1,7971
NODE_926_length_7957_cov_0.734738,1,7957
NODE_927_length_7943_cov_0.761899,1,7943
NODE_928_length_7942_cov_0.829687,1,7942
NODE_929_length_7937_cov_0.830218,1,7937
NODE_930_length_7932_cov_0.664446,1,7932
NODE_931_length_7921_cov_0.884911,1,7921
NODE_932_length_7916_cov_0.691616,1,7916
NODE_933_length_7910_cov_0.872414,1,7910
NODE_934_length_7902_cov_0.756527,1,7902
NODE_935_length_7901_cov_0.720736,1,7901
NODE_936_length_7900_cov_0.801364,1,7900
NODE_937_length_7888_cov_0.863420,1,7888
NODE_938_length_7878_cov_0.934589,1,7878
NODE_940_length_7875_cov_0.819566,1,7875
NODE_939_length_7874_cov_0.829161,1,7874
NODE_941_length_7865_cov_0.807702,1,7865
NODE_943_length_7863_cov_0.739788,1,7863
NODE_942_length_7863_cov_0.803128,1,7863
NODE_944_length_7860_cov_0.737230,1,7860
NODE_945_length_7854_cov_0.783228,1,7854
NODE_946_length_7849_cov_0.840974,1,7849
NODE_947_length_7846_cov_0.808913,1,7846
NODE_948_length_7839_cov_1.127853,1,7839
NODE_949_length_7836_cov_0.868206,1,7836
NODE_950_length_7835_cov_0.848339,1,7835
NODE_953_length_7831_cov_0.726895,1,7831
NODE_952_length_7831_cov_0.835151,1,7831
NODE_951_length_7831_cov_0.874351,1,7831
NODE_954_length_7829_cov_0.860815,1,7829
NODE_955_length_7826_cov_0.817769,1,7826
NODE_956_length_7822_cov_0.776348,1,7822
NODE_957_length_7820_cov_0.874041,1,7820
NODE_958_length_7815_cov_0.868236,1,7815
NODE_959_length_7814_cov_0.784441,1,7814
NODE_960_length_7811_cov_0.871161,1,7811
NODE_961_length_7809_cov_0.980604,1,7809
NODE_962_length_7807_cov_0.747917,1,7807
NODE_963_length_7801_cov_0.846625,1,7801
NODE_964_length_7793_cov_0.705974,1,7793
NODE_965_length_7791_cov_0.748695,1,7791
NODE_966_length_7786_cov_0.776211,1,7786
NODE_967_length_7782_cov_0.720967,1,7782
NODE_968_length_7779_cov_0.770910,1,7779
NODE_969_length_7773_cov_0.894193,1,7773
NODE_971_length_7764_cov_0.707215,1,7764
NODE_970_length_7764_cov_0.851905,1,7764
NODE_972_length_7759_cov_0.845519,1,7759
NODE_973_length_7756_cov_0.817014,1,7756
NODE_974_length_7753_cov_1.056517,1,7753
NODE_975_length_7742_cov_0.844255,1,7742
NODE_976_length_7735_cov_0.864616,1,7735
NODE_977_length_7727_cov_0.969868,1,7727
NODE_979_length_7725_cov_0.897736,1,7725
NODE_978_length_7725_cov_51.645433,1,7725
NODE_980_length_7724_cov_0.980782,1,7724
NODE_981_length_7722_cov_0.901646,1,7722
NODE_982_length_7714_cov_0.737050,1,7714
NODE_983_length_7707_cov_0.968206,1,7707
NODE_984_length_7706_cov_0.809210,1,7706
NODE_985_length_7704_cov_0.916986,1,7704
NODE_986_length_7703_cov_0.765444,1,7703
NODE_987_length_7702_cov_0.905215,1,7702
NODE_988_length_7694_cov_0.840888,1,7694
NODE_990_length_7691_cov_0.799445,1,7691
NODE_989_length_7691_cov_0.845849,1,7691
NODE_991_length_7688_cov_0.937442,1,7688
NODE_992_length_7686_cov_0.766504,1,7686
NODE_994_length_7683_cov_0.765749,1,7683
NODE_993_length_7683_cov_0.875463,1,7683
NODE_995_length_7680_cov_0.775321,1,7680
NODE_996_length_7679_cov_0.802304,1,7679
NODE_998_length_7674_cov_0.731814,1,7674
NODE_997_length_7674_cov_0.963032,1,7674
NODE_999_length_7673_cov_0.940233,1,7673
NODE_1000_length_7668_cov_0.870707,1,7668
NODE_1001_length_7666_cov_0.907945,1,7666
NODE_1002_length_7664_cov_0.842908,1,7664
NODE_1003_length_7662_cov_0.823889,1,7662
NODE_1004_length_7660_cov_0.877871,1,7660
NODE_1005_length_7659_cov_0.735263,1,7659
NODE_1006_length_7658_cov_0.802682,1,7658
NODE_1007_length_7652_cov_0.729302,1,7652
NODE_1009_length_7646_cov_0.826174,1,7646
NODE_1010_length_7644_cov_0.816150,1,7644
NODE_1008_length_7642_cov_0.861757,1,7642
NODE_1011_length_7640_cov_0.825236,1,7640
NODE_1012_length_7626_cov_0.978797,1,7626
NODE_1013_length_7624_cov_0.938242,1,7624
NODE_1014_length_7623_cov_0.873266,1,7623
NODE_1015_length_7622_cov_0.697799,1,7622
NODE_1016_length_7617_cov_0.877570,1,7617
NODE_1017_length_7611_cov_0.898985,1,7611
NODE_1018_length_7610_cov_0.888815,1,7610
NODE_1019_length_7608_cov_0.907633,1,7608
NODE_1021_length_7605_cov_0.826558,1,7605
NODE_1020_length_7604_cov_0.884862,1,7604
NODE_1022_length_7602_cov_0.722809,1,7602
NODE_1024_length_7601_cov_0.753947,1,7601
NODE_1023_length_7601_cov_0.778432,1,7601
NODE_1025_length_7600_cov_0.809046,1,7600
NODE_1026_length_7599_cov_0.897350,1,7599
NODE_1027_length_7597_cov_0.815797,1,7597
NODE_1028_length_7593_cov_0.762256,1,7593
NODE_1031_length_7592_cov_0.757267,1,7592
NODE_1030_length_7592_cov_0.760214,1,7592
NODE_1029_length_7592_cov_0.800670,1,7592
NODE_1034_length_7591_cov_0.795150,1,7591
NODE_1033_length_7591_cov_0.835611,1,7591
NODE_1032_length_7591_cov_0.874464,1,7591
NODE_1035_length_7590_cov_0.922149,1,7590
NODE_1036_length_7589_cov_0.906593,1,7589
NODE_1038_length_7585_cov_0.897291,1,7585
NODE_1037_length_7585_cov_0.967686,1,7585
NODE_1039_length_7582_cov_0.795305,1,7582
NODE_1040_length_7567_cov_0.704167,1,7567
NODE_1042_length_7564_cov_0.767648,1,7564
NODE_1041_length_7564_cov_0.839855,1,7564
NODE_1043_length_7561_cov_0.843019,1,7561
NODE_1045_length_7557_cov_0.801211,1,7557
NODE_1044_length_7557_cov_0.887349,1,7557
NODE_1047_length_7553_cov_0.746027,1,7553
NODE_1046_length_7553_cov_0.859682,1,7553
NODE_1048_length_7547_cov_0.844205,1,7547
NODE_1049_length_7543_cov_0.954423,1,7543
NODE_1050_length_7537_cov_0.740351,1,7537
NODE_1051_length_7536_cov_0.843569,1,7536
NODE_1053_length_7535_cov_0.803456,1,7535
NODE_1052_length_7535_cov_0.841253,1,7535
NODE_1054_length_7532_cov_0.833626,1,7532
NODE_1055_length_7530_cov_0.836553,1,7530
NODE_1056_length_7528_cov_0.775976,1,7528
NODE_1058_length_7523_cov_0.817604,1,7523
NODE_1057_length_7523_cov_0.831936,1,7523
NODE_1059_length_7522_cov_0.833671,1,7522
NODE_1060_length_7520_cov_0.894360,1,7520
NODE_1061_length_7519_cov_0.780979,1,7519
NODE_1062_length_7517_cov_0.831664,1,7517
NODE_1063_length_7516_cov_0.971444,1,7516
NODE_1064_length_7515_cov_0.693692,1,7515
NODE_1065_length_7513_cov_0.853642,1,7513
NODE_1066_length_7512_cov_0.899391,1,7512
NODE_1069_length_7508_cov_0.703563,1,7508
NODE_1068_length_7508_cov_0.748273,1,7508
NODE_1067_length_7508_cov_0.868040,1,7508
NODE_1070_length_7497_cov_0.799322,1,7497
NODE_1072_length_7495_cov_0.808496,1,7495
NODE_1071_length_7495_cov_0.857628,1,7495
